13,1,457.628,170.224,31.3448,71.1289,1,-1,-1,-1
13,2,323.659,208.469,34.9214,79.2445,1,-1,-1,-1
13,3,524.062,237.919,36.7395,83.3701,1,-1,-1,-1
14,1,454.296,168.834,32.6718,74.14,1,-1,-1,-1
14,2,331.31,202.104,35.6843,80.9756,1,-1,-1,-1
14,3,509.78,237.971,36.718,83.3213,1,-1,-1,-1
15,2,337.572,198.58,36.2116,82.1723,1,-1,-1,-1
15,3,499.716,237.999,36.7064,83.295,1,-1,-1,-1
16,2,340.098,196.978,36.5333,82.9021,1,-1,-1,-1
16,3,492.843,238.011,36.7015,83.2838,1,-1,-1,-1
17,2,341.664,193.577,38.7969,88.039,1,-1,-1,-1
17,3,483.654,238.014,36.7003,83.2811,1,-1,-1,-1
17,9,716.284,278.701,47.2535,107.226,1,-1,-1,-1
17,10,426.154,163.996,35.321,80.1511,1,-1,-1,-1
18,2,347.566,192.039,37.9844,86.1951,1,-1,-1,-1
18,3,470.021,238.012,36.701,83.2826,1,-1,-1,-1
18,9,726.977,279.098,44.5148,101.012,1,-1,-1,-1
19,1,427.896,179.204,30.9073,70.1357,1,-1,-1,-1
19,2,353.533,202.502,31.7611,72.0731,1,-1,-1,-1
19,3,457.289,234.54,36.7023,83.2856,1,-1,-1,-1
19,9,731.822,279.759,43.3138,98.287,1,-1,-1,-1
20,2,354.858,210.197,28.8376,65.4388,1,-1,-1,-1
20,3,448.185,232.554,36.7036,83.2886,1,-1,-1,-1
20,9,731.522,282.824,40.9191,92.8536,1,-1,-1,-1
20,11,694.1,279.336,47.48,107.74,1,-1,-1,-1
21,3,438.357,231.602,36.7047,83.291,1,-1,-1,-1
21,9,726.252,279.416,37.6927,85.5326,1,-1,-1,-1
21,11,686.693,275.916,44.7839,101.623,1,-1,-1,-1
22,3,430.276,226.612,38.7986,88.0429,1,-1,-1,-1
22,9,720.162,281.104,36.0573,81.8216,1,-1,-1,-1
22,11,680.074,274.544,43.5118,98.7363,1,-1,-1,-1
22,12,359.862,186.041,37.674,85.4905,1,-1,-1,-1
23,3,425.449,229.666,36.2836,82.3356,1,-1,-1,-1
23,9,716.767,282.219,35.4799,80.5115,1,-1,-1,-1
23,11,669.009,270.481,42.9853,97.5419,1,-1,-1,-1
23,12,359.859,183.684,38.0008,86.2321,1,-1,-1,-1
24,3,409.522,199.514,52.2555,118.58,1,-1,-1,-1
24,9,705.795,274.455,39.657,89.9901,1,-1,-1,-1
24,11,656.248,272.046,42.8555,97.2474,1,-1,-1,-1
24,12,363.717,183.366,37.9129,86.0328,1,-1,-1,-1
25,3,397.355,178.761,59.5298,135.087,1,-1,-1,-1
25,9,695.994,266.159,42.0714,95.4687,1,-1,-1,-1
25,12,365.625,183.848,37.6778,85.4992,1,-1,-1,-1
25,14,661.557,270.986,41.0914,93.2454,1,-1,-1,-1
25,15,383.488,174.582,33.3749,75.7356,1,-1,-1,-1
26,3,394.081,183.623,55.2398,125.351,1,-1,-1,-1
26,9,688.311,267.491,39.554,89.7563,1,-1,-1,-1
26,12,368.83,180.507,39.4931,89.6188,1,-1,-1,-1
26,14,657.629,264.371,42.3312,96.0585,1,-1,-1,-1
27,3,388.855,176.234,56.8957,129.11,1,-1,-1,-1
27,9,685.031,269.035,37.8579,85.9078,1,-1,-1,-1
27,12,370.414,179.037,40.3771,91.6248,1,-1,-1,-1
27,14,652.64,261.523,42.9789,97.5281,1,-1,-1,-1
28,9,679.629,263.929,38.9648,88.4197,1,-1,-1,-1
28,12,371.547,179.124,38.7287,87.8843,1,-1,-1,-1
28,14,646.506,260.475,43.3191,98.3,1,-1,-1,-1
29,9,669.915,261.184,39.6884,90.062,1,-1,-1,-1
29,12,371.923,179.567,37.5995,85.3218,1,-1,-1,-1
29,14,636.251,256.22,43.4855,98.6777,1,-1,-1,-1
30,1,377.705,209.547,40.334,91.5273,1,-1,-1,-1
30,9,664.624,253.014,41.9952,95.2964,1,-1,-1,-1
30,12,371.898,180.061,36.9288,83.7998,1,-1,-1,-1
30,14,623.184,258.261,43.5505,98.8251,1,-1,-1,-1
30,18,634.797,257.245,42.4276,96.2773,1,-1,-1,-1
31,9,658.648,248.788,43.23,98.0982,1,-1,-1,-1
31,12,375.174,180.466,36.5962,83.0449,1,-1,-1,-1
31,14,616.238,255.786,41.7404,94.7179,1,-1,-1,-1
31,18,627.841,258.024,40.913,92.8407,1,-1,-1,-1
31,19,394.618,217.668,32.8781,74.6077,1,-1,-1,-1
32,9,653.228,250.335,40.053,90.889,1,-1,-1,-1
32,12,376.931,180.748,36.4776,82.7759,1,-1,-1,-1
32,14,610.212,258.08,40.6484,92.2401,1,-1,-1,-1
32,18,621.852,254.962,40.247,91.3297,1,-1,-1,-1
32,19,394.188,220.65,31.6318,71.7797,1,-1,-1,-1
33,12,377.687,180.919,36.4746,82.7689,1,-1,-1,-1
33,18,613.175,250.086,41.9614,95.2197,1,-1,-1,-1
33,19,396.508,203.229,39.4892,89.6096,1,-1,-1,-1
34,1,381.637,205.436,38.8168,88.0844,1,-1,-1,-1
34,12,377.261,176.904,38.6243,87.6472,1,-1,-1,-1
34,18,608.984,247.894,41.0453,93.141,1,-1,-1,-1
34,19,398.054,195.432,42.8457,97.2261,1,-1,-1,-1
35,1,385.446,187.537,37.9065,86.0186,1,-1,-1,-1
35,12,377.411,178.683,37.7936,85.7622,1,-1,-1,-1
35,18,603.752,247.198,40.5016,91.9073,1,-1,-1,-1
35,19,400.045,190.976,42.4482,96.3244,1,-1,-1,-1
35,20,630.037,245.51,41.243,93.5889,1,-1,-1,-1
36,1,384.092,179.959,39.3396,89.2708,1,-1,-1,-1
36,12,373.339,175.854,39.2809,89.1373,1,-1,-1,-1
36,18,598.313,243.183,42.1064,95.5488,1,-1,-1,-1
36,19,399.921,186.636,43.6825,99.125,1,-1,-1,-1
36,20,626.434,243.251,42.0548,95.431,1,-1,-1,-1
37,1,386.559,177.342,38.0902,86.4354,1,-1,-1,-1
37,12,370.944,174.3,40.0913,90.9763,1,-1,-1,-1
37,18,592.699,241.27,43.0416,97.6707,1,-1,-1,-1
37,19,404.288,187.919,42.3539,96.1105,1,-1,-1,-1
37,20,625.03,237.782,42.6,96.6682,1,-1,-1,-1
38,1,388.972,182.601,34.1232,77.4334,1,-1,-1,-1
38,12,370.295,174.687,38.4597,87.2738,1,-1,-1,-1
38,18,589.745,244.502,39.7552,90.2132,1,-1,-1,-1
38,19,406.689,189.511,41.3552,93.8442,1,-1,-1,-1
38,22,611.959,240.837,41.1072,93.2811,1,-1,-1,-1
39,1,390.279,186.72,31.6491,71.8193,1,-1,-1,-1
39,12,367.286,175.144,37.3899,84.8461,1,-1,-1,-1
39,18,586.121,242.855,39.6972,90.0818,1,-1,-1,-1
39,19,416.41,187.365,38.7109,87.8437,1,-1,-1,-1
39,22,607.528,231.451,42.4304,96.2836,1,-1,-1,-1
40,1,393.696,189.407,30.4046,68.9953,1,-1,-1,-1
40,12,372.678,178.953,35.1024,79.6553,1,-1,-1,-1
40,18,584.773,241.984,39.7886,90.2895,1,-1,-1,-1
40,19,423.994,182.387,39.1947,88.9418,1,-1,-1,-1
40,22,601.208,232.153,41.0229,93.0899,1,-1,-1,-1
41,1,391.324,185.588,31.6547,71.8321,1,-1,-1,-1
41,12,376.07,184.133,33.8056,76.7126,1,-1,-1,-1
41,19,428.758,183.837,37.5689,85.2523,1,-1,-1,-1
41,22,594.717,233.094,40.3234,91.5029,1,-1,-1,-1
41,25,569.288,235.719,39.2837,89.1438,1,-1,-1,-1
42,1,390.095,178.332,36.6313,83.1252,1,-1,-1,-1
42,19,433.456,187.305,33.4888,75.9939,1,-1,-1,-1
42,22,587.595,229.858,41.9422,95.1761,1,-1,-1,-1
42,24,371.216,177.486,33.5184,76.0608,1,-1,-1,-1
43,1,391.744,182.078,35.5422,80.6536,1,-1,-1,-1
43,19,436.575,187.383,32.6937,74.1896,1,-1,-1,-1
43,22,584.887,228.931,41.0422,93.1339,1,-1,-1,-1
43,24,372.576,177.368,33.5698,76.1773,1,-1,-1,-1
44,19,439.317,186.794,30.95,70.2329,1,-1,-1,-1
44,22,580.097,226.967,38.496,87.356,1,-1,-1,-1
44,24,372.976,177.26,33.617,76.2845,1,-1,-1,-1
45,12,384.173,182.645,33.3269,75.6263,1,-1,-1,-1
45,19,441.34,184.026,31.8491,72.2731,1,-1,-1,-1
45,22,574.604,224.447,39.078,88.6769,1,-1,-1,-1
45,24,372.964,177.171,33.6556,76.3722,1,-1,-1,-1
46,19,443.09,184.79,30.9937,70.3321,1,-1,-1,-1
46,22,572.74,225.025,37.5138,85.1273,1,-1,-1,-1
46,24,372.779,177.102,33.6855,76.44,1,-1,-1,-1
46,30,708.271,271.689,45.9551,104.28,1,-1,-1,-1
46,31,537.41,224.973,40.258,91.355,1,-1,-1,-1
47,19,443.608,182.478,30.6226,69.4901,1,-1,-1,-1
47,22,568.361,220.448,38.7621,87.9601,1,-1,-1,-1
47,24,371.955,179.345,32.1371,72.9264,1,-1,-1,-1
47,30,701.302,270.398,46.9111,106.449,1,-1,-1,-1
47,31,531.201,223.367,40.258,91.355,1,-1,-1,-1
48,19,443.497,181.2,30.5386,69.2995,1,-1,-1,-1
48,22,567.021,219.757,37.5351,85.1757,1,-1,-1,-1
48,24,369.104,178.318,32.8345,74.5089,1,-1,-1,-1
48,30,689.6,261.019,50.2885,114.114,1,-1,-1,-1
48,31,524.434,224.766,38.0242,86.2857,1,-1,-1,-1
48,32,431.854,174.545,31.7831,72.1235,1,-1,-1,-1
49,19,440.829,178.307,30.5942,69.4257,1,-1,-1,-1
49,22,563.4,219.735,36.8341,83.5849,1,-1,-1,-1
49,24,367.473,177.621,33.3077,75.5828,1,-1,-1,-1
49,30,684.38,260.288,49.1558,111.544,1,-1,-1,-1
49,31,518.668,223.892,39.0566,88.6286,1,-1,-1,-1
49,32,429.237,172.082,31.162,70.7141,1,-1,-1,-1
50,19,439.123,176.817,30.697,69.659,1,-1,-1,-1
50,22,558.902,219.991,36.5078,82.8445,1,-1,-1,-1
50,24,366.689,177.201,33.5919,76.2277,1,-1,-1,-1
50,30,677.825,252.261,51.0339,115.806,1,-1,-1,-1
50,31,512.829,220.035,39.6945,90.0762,1,-1,-1,-1
50,32,428.097,171.185,30.9055,70.1321,1,-1,-1,-1
51,22,549.882,216.838,36.4103,82.623,1,-1,-1,-1
51,24,366.423,176.984,33.7394,76.5624,1,-1,-1,-1
51,30,666.966,252.295,49.412,112.125,1,-1,-1,-1
51,31,506.916,219.733,38.0356,86.3116,1,-1,-1,-1
51,32,429.434,175.178,29.254,66.3841,1,-1,-1,-1
52,22,544.114,217.423,34.7269,78.8032,1,-1,-1,-1
52,24,366.429,176.896,33.7995,76.6987,1,-1,-1,-1
52,30,658.865,256.449,46.084,104.574,1,-1,-1,-1
52,31,500.981,216.416,37.0453,84.0642,1,-1,-1,-1
52,32,427.936,175.207,28.3804,64.4016,1,-1,-1,-1
53,22,539.923,215.68,35.5332,80.6328,1,-1,-1,-1
53,24,366.549,176.88,33.8106,76.7239,1,-1,-1,-1
53,30,653.775,255.943,46.4002,105.291,1,-1,-1,-1
53,31,498.487,214.737,36.5497,82.9395,1,-1,-1,-1
53,32,427.13,175.188,28.0028,63.5447,1,-1,-1,-1
54,22,536.643,213.652,34.3908,78.0404,1,-1,-1,-1
54,24,366.692,176.898,33.7987,76.6969,1,-1,-1,-1
54,30,650.346,255.155,44.4394,100.841,1,-1,-1,-1
54,31,495.06,214.085,36.3709,82.5338,1,-1,-1,-1
55,22,530.327,210.91,35.51,80.5802,1,-1,-1,-1
55,24,366.816,179.817,33.7796,76.6536,1,-1,-1,-1
55,30,643.076,251.3,45.753,103.822,1,-1,-1,-1
55,31,489.153,211.619,38.4765,87.3121,1,-1,-1,-1
56,22,524.504,206.109,36.2175,82.1856,1,-1,-1,-1
56,24,369.203,180.885,32.2012,73.072,1,-1,-1,-1
56,30,637.433,244.481,49.3598,112.007,1,-1,-1,-1
56,31,484.124,212.792,37.652,85.441,1,-1,-1,-1
57,1,388.536,165.719,41.6181,94.441,1,-1,-1,-1
57,22,521.355,205.938,34.9177,79.2362,1,-1,-1,-1
57,24,371.163,179.058,32.8639,74.5757,1,-1,-1,-1
57,30,628.842,241.541,48.7451,110.612,1,-1,-1,-1
57,31,479.089,210.856,37.1045,84.1986,1,-1,-1,-1
58,1,388.433,170.923,40.5777,92.0801,1,-1,-1,-1
58,22,517.481,206.307,34.11,77.4034,1,-1,-1,-1
58,24,371.56,177.233,35.0892,79.6255,1,-1,-1,-1
58,30,621.944,235.181,50.849,115.387,1,-1,-1,-1
58,31,475.196,211.561,35.1035,79.6577,1,-1,-1,-1
59,1,388.514,173.74,40.0702,90.9287,1,-1,-1,-1
59,22,512.472,204.468,35.4382,80.4171,1,-1,-1,-1
59,24,374.494,171.565,38.431,87.2088,1,-1,-1,-1
59,30,617.879,232.605,49.3797,112.052,1,-1,-1,-1
59,31,473.738,215.666,33.9393,77.016,1,-1,-1,-1
60,1,384.571,174.971,39.8957,90.5327,1,-1,-1,-1
60,22,507.378,203.613,36.2439,82.2454,1,-1,-1,-1
60,30,612.559,231.819,48.3574,109.732,1,-1,-1,-1
60,31,471.836,212.84,35.1603,79.7866,1,-1,-1,-1
61,1,389.346,179.328,37.8557,85.9034,1,-1,-1,-1
61,22,502.249,202.727,34.9817,79.3814,1,-1,-1,-1
61,30,605.784,231.943,47.7389,108.328,1,-1,-1,-1
61,31,467.809,207.609,35.9813,81.6496,1,-1,-1,-1
62,1,385.355,177.447,38.8217,88.0955,1,-1,-1,-1
62,22,496.569,199.525,35.9071,81.4811,1,-1,-1,-1
62,30,602.766,228.374,47.4223,107.609,1,-1,-1,-1
62,31,465.36,204.067,34.7697,78.9002,1,-1,-1,-1
63,1,382.99,175.956,39.5168,89.6729,1,-1,-1,-1
63,22,494.059,197.869,36.4541,82.7226,1,-1,-1,-1
63,24,371.549,178.046,35.8674,81.3918,1,-1,-1,-1
63,30,601.952,226.587,47.2999,107.332,1,-1,-1,-1
63,31,464.464,205.26,34.0314,77.2249,1,-1,-1,-1
64,1,380.035,171.412,41.854,94.9761,1,-1,-1,-1
64,22,489.931,197.201,36.734,83.3577,1,-1,-1,-1
64,24,368.645,181.251,34.1323,77.4542,1,-1,-1,-1
64,30,598.749,227.036,44.9962,102.104,1,-1,-1,-1
64,31,464.405,206.332,33.6529,76.3659,1,-1,-1,-1
64,38,339.632,169.944,29.06,65.9438,1,-1,-1,-1
65,1,380.323,172.292,41.2925,93.7021,1,-1,-1,-1
65,22,488.138,198.667,33.6677,76.3996,1,-1,-1,-1
65,24,367.096,182.788,33.2899,75.5426,1,-1,-1,-1
65,30,596.874,222.433,46.0252,104.439,1,-1,-1,-1
65,31,461.817,204.237,33.5078,76.0368,1,-1,-1,-1
65,38,331.668,171.128,28.2789,64.1713,1,-1,-1,-1
66,1,380.655,155.944,47.8992,108.694,1,-1,-1,-1
66,22,484.32,195.196,35.0833,79.6119,1,-1,-1,-1
66,24,368.747,182.705,31.4217,71.3033,1,-1,-1,-1
66,30,593.424,221.147,44.4357,100.833,1,-1,-1,-1
66,31,457.089,203.1,33.4923,76.0015,1,-1,-1,-1
66,38,325.495,171.54,28.006,63.5518,1,-1,-1,-1
66,39,443.062,209.688,31.5763,71.6539,1,-1,-1,-1
67,22,483.81,196.194,34.273,77.7731,1,-1,-1,-1
67,24,369.925,182.36,30.508,69.2299,1,-1,-1,-1
67,30,590.715,214.976,45.9079,104.173,1,-1,-1,-1
67,31,451.754,196.772,35.2953,80.093,1,-1,-1,-1
67,38,317.698,171.613,27.9581,63.443,1,-1,-1,-1
67,39,438.449,202.075,34.9165,79.2335,1,-1,-1,-1
68,22,483.453,198.691,32.2557,73.1957,1,-1,-1,-1
68,24,368.297,182.444,31.872,72.3251,1,-1,-1,-1
68,30,589.638,211.777,46.838,106.284,1,-1,-1,-1
68,31,449.152,196.237,34.6087,78.5349,1,-1,-1,-1
68,38,310.825,172.697,26.6311,60.4318,1,-1,-1,-1
68,39,437.55,201.953,34.4348,78.1405,1,-1,-1,-1
69,22,487.051,209.381,28.3411,64.3125,1,-1,-1,-1
69,24,369.674,181.847,31.2052,70.812,1,-1,-1,-1
69,30,586.557,212.172,45.0709,102.274,1,-1,-1,-1
69,31,445.334,193.475,35.8659,81.3877,1,-1,-1,-1
69,38,303.909,172.041,27.3317,62.0217,1,-1,-1,-1
70,24,370.529,181.427,30.8729,70.058,1,-1,-1,-1
70,30,583.411,207.144,46.3126,105.091,1,-1,-1,-1
70,31,443.06,188.705,38.6564,87.7201,1,-1,-1,-1
70,38,296.387,171.56,27.8305,63.1535,1,-1,-1,-1
71,24,370.987,181.163,30.7535,69.7872,1,-1,-1,-1
71,30,579.68,206.303,44.7657,101.582,1,-1,-1,-1
71,31,442.84,189.739,36.4523,82.7185,1,-1,-1,-1
71,38,289.647,165.997,29.6986,67.3928,1,-1,-1,-1
71,43,474.335,187.759,36.1018,81.9231,1,-1,-1,-1
72,24,371.183,181.018,30.7496,69.7783,1,-1,-1,-1
72,30,579.109,207.999,42.0219,95.3561,1,-1,-1,-1
72,31,439.755,187.451,36.6179,83.0943,1,-1,-1,-1
72,38,285.12,169.14,27.9151,63.3458,1,-1,-1,-1
72,43,473.358,182.024,36.9004,83.7352,1,-1,-1,-1
73,24,371.228,180.953,30.7952,69.8818,1,-1,-1,-1
73,30,574.65,207.639,42.316,96.0234,1,-1,-1,-1
73,31,438.861,186.358,35.016,79.4592,1,-1,-1,-1
73,38,278.416,170.155,28.0892,63.7408,1,-1,-1,-1
73,43,472.951,179.796,37.153,84.3083,1,-1,-1,-1
74,24,368.87,178.583,32.4772,73.6986,1,-1,-1,-1
74,30,573.01,205.832,40.8195,92.628,1,-1,-1,-1
74,31,438.144,182.571,35.7874,81.2096,1,-1,-1,-1
74,38,273.191,170.757,28.2189,64.0348,1,-1,-1,-1
74,43,472.798,179.118,37.1778,84.3647,1,-1,-1,-1
75,24,367.505,180.18,33.4171,75.8314,1,-1,-1,-1
75,30,572.531,204.919,40.0549,90.8933,1,-1,-1,-1
75,31,438.02,180.656,36.2968,82.3654,1,-1,-1,-1
75,38,266.512,168.714,29.8462,67.7277,1,-1,-1,-1
75,43,472.771,179.182,37.1023,84.1933,1,-1,-1,-1
76,1,382.072,144.602,52.1446,118.328,1,-1,-1,-1
76,24,366.829,181.237,33.8696,76.858,1,-1,-1,-1
76,30,569.646,195.666,44.1357,100.153,1,-1,-1,-1
76,31,443.249,181.373,32.0198,72.6599,1,-1,-1,-1
76,38,260.704,169.825,29.2419,66.3563,1,-1,-1,-1
76,43,474.474,182.3,33.8142,76.7322,1,-1,-1,-1
77,24,368.871,181.214,32.4829,73.7115,1,-1,-1,-1
77,30,566.624,193.63,44.0976,100.066,1,-1,-1,-1
77,31,445.959,180.722,30.7632,69.8088,1,-1,-1,-1
77,38,253.113,170.539,28.8034,65.3613,1,-1,-1,-1
77,43,471.415,177.342,37.2916,84.6234,1,-1,-1,-1
77,47,262.433,174.864,28.1618,63.9053,1,-1,-1,-1
78,24,370.179,181.181,31.5709,71.642,1,-1,-1,-1
78,30,566.351,191.838,42.1506,95.6487,1,-1,-1,-1
78,31,443.244,181.027,31.9178,72.4287,1,-1,-1,-1
78,43,473.651,178.552,34.0552,77.2794,1,-1,-1,-1
78,47,256.316,174.756,28.0001,63.5385,1,-1,-1,-1
78,48,431.36,186.36,32.8917,74.6391,1,-1,-1,-1
79,24,368.579,181.69,32.6709,74.1379,1,-1,-1,-1
79,30,567.13,194.159,38.9326,88.3465,1,-1,-1,-1
79,31,441.437,178.475,32.7675,74.357,1,-1,-1,-1
79,43,469.913,176.764,35.2903,80.0819,1,-1,-1,-1
79,47,254.06,174.757,28.0007,63.5397,1,-1,-1,-1
79,48,428.762,182.876,33.6961,76.4643,1,-1,-1,-1
80,24,369.893,181.392,31.7605,72.0721,1,-1,-1,-1
80,30,563.829,193.113,39.1041,88.7359,1,-1,-1,-1
80,31,440.383,174.212,33.3173,75.6046,1,-1,-1,-1
80,43,470.026,176.377,32.8383,74.5178,1,-1,-1,-1
80,47,253.495,174.797,28.0623,63.6795,1,-1,-1,-1
81,24,368.358,181.754,32.815,74.465,1,-1,-1,-1
81,30,562.06,189.177,39.4156,89.4429,1,-1,-1,-1
81,31,441.005,177.139,32.0647,72.7622,1,-1,-1,-1
81,43,470.305,176.411,31.361,71.1656,1,-1,-1,-1
81,47,253.699,173.044,29.7189,67.439,1,-1,-1,-1
82,24,367.436,181.969,33.4374,75.8772,1,-1,-1,-1
82,30,561.301,187.069,39.7202,90.1342,1,-1,-1,-1
82,31,443.208,173.967,32.9006,74.6589,1,-1,-1,-1
82,43,470.576,176.572,30.6368,69.5223,1,-1,-1,-1
82,47,254.247,172.137,30.6306,69.5079,1,-1,-1,-1
83,24,365.158,177.292,37.666,85.4729,1,-1,-1,-1
83,30,562.225,186.039,36.2968,82.3659,1,-1,-1,-1
83,31,444.509,172.232,33.4172,75.8312,1,-1,-1,-1
83,43,473.093,175.578,28.884,65.5444,1,-1,-1,-1
83,47,252.521,171.738,31.0763,70.5195,1,-1,-1,-1
83,48,431.673,184.449,28.6977,65.1215,1,-1,-1,-1
84,24,364.031,174.806,39.8378,90.4015,1,-1,-1,-1
84,30,558.365,181.779,38.0788,86.4095,1,-1,-1,-1
84,31,446.302,171.425,32.1335,72.9184,1,-1,-1,-1
84,43,475.119,173.292,29.5614,67.0817,1,-1,-1,-1
84,47,253.979,173.312,29.7719,67.5593,1,-1,-1,-1
84,48,431.294,181.456,28.0076,63.5556,1,-1,-1,-1
84,50,460.123,182.277,29.9198,67.895,1,-1,-1,-1
85,24,365.204,178.036,37.2256,84.4736,1,-1,-1,-1
85,30,557.958,176.665,41.1829,93.4533,1,-1,-1,-1
85,31,447.21,171.221,31.3385,71.1144,1,-1,-1,-1
85,43,476.155,172.065,30.1364,68.3868,1,-1,-1,-1
85,47,255.018,179.547,28.9151,65.6149,1,-1,-1,-1
85,48,432.205,175.575,29.3593,66.6231,1,-1,-1,-1
86,24,368.354,179.576,33.8668,76.8518,1,-1,-1,-1
86,30,556.3,177.133,41.0413,93.132,1,-1,-1,-1
86,31,449.272,168.376,32.5441,73.8503,1,-1,-1,-1
86,43,479.453,171.537,30.5494,69.3239,1,-1,-1,-1
86,47,258.553,185.414,28.4321,64.5188,1,-1,-1,-1
86,48,433.904,184.509,27.395,62.1656,1,-1,-1,-1
86,52,268.354,183.053,28.2332,64.0672,1,-1,-1,-1
87,24,370.283,180.645,31.7453,72.0376,1,-1,-1,-1
87,30,555.539,174.449,40.8215,92.6334,1,-1,-1,-1
87,31,451.451,166.901,31.6993,71.9332,1,-1,-1,-1
87,43,481.162,171.411,30.8102,69.9157,1,-1,-1,-1
87,48,438.882,177.821,29.1976,66.2563,1,-1,-1,-1
87,52,267.307,185.789,30.1244,68.359,1,-1,-1,-1
88,24,371.823,178.858,32.2813,73.2538,1,-1,-1,-1
88,30,557.039,169.74,42.4792,96.3949,1,-1,-1,-1
88,31,452.487,166.307,31.1877,70.7725,1,-1,-1,-1
88,43,481.851,168.589,30.9542,70.2425,1,-1,-1,-1
88,48,435.274,177.903,28.7696,65.2848,1,-1,-1,-1
88,53,274.834,180.358,31.2815,70.9852,1,-1,-1,-1
89,24,372.508,177.722,32.8055,74.4433,1,-1,-1,-1
89,30,559.807,167.39,41.5334,94.2487,1,-1,-1,-1
89,31,455.716,163.312,30.9263,70.1793,1,-1,-1,-1
89,43,481.966,164.182,31.0198,70.3915,1,-1,-1,-1
89,48,429.632,159.435,37.9426,86.1002,1,-1,-1,-1
89,53,274.652,179.988,31.4004,71.2551,1,-1,-1,-1
90,24,372.694,177.097,33.2149,75.3722,1,-1,-1,-1
90,30,561.428,166.531,40.8665,92.7356,1,-1,-1,-1
90,31,460.233,161.779,30.8263,69.9523,1,-1,-1,-1
90,43,484.129,161.874,31.0391,70.4353,1,-1,-1,-1
91,1,384.524,181.904,34.208,77.626,1,-1,-1,-1
91,24,372.631,176.814,33.492,76.001,1,-1,-1,-1
91,30,562.231,166.474,40.4568,91.8059,1,-1,-1,-1
91,31,461.913,163.468,29.3236,66.5421,1,-1,-1,-1
91,43,485.221,160.927,31.0349,70.4258,1,-1,-1,-1
91,54,288.951,186,30.979,70.299,1,-1,-1,-1
92,1,387.129,178.049,37.212,84.4428,1,-1,-1,-1
92,24,371.879,176.117,35.4116,80.357,1,-1,-1,-1
92,30,562.523,163.296,40.2418,91.318,1,-1,-1,-1
92,31,465.338,164.729,28.467,64.5982,1,-1,-1,-1
92,43,488.526,160.747,31.0217,70.3958,1,-1,-1,-1
92,54,288.227,187.373,29.1712,66.1963,1,-1,-1,-1
92,56,473.47,171.504,28.03,63.6064,1,-1,-1,-1
93,1,388.059,180.288,35.2683,80.032,1,-1,-1,-1
93,24,375.436,176.393,34.753,78.8624,1,-1,-1,-1
93,30,566.008,161.69,40.1541,91.119,1,-1,-1,-1
93,31,466.901,160.858,29.6311,67.2399,1,-1,-1,-1
93,43,491.366,157.43,32.6246,74.0331,1,-1,-1,-1
93,54,289.689,186.694,30.0593,68.2116,1,-1,-1,-1
93,56,477.326,168.201,27.8967,63.3039,1,-1,-1,-1
94,1,388.455,181.624,34.0973,77.3746,1,-1,-1,-1
94,24,377.464,176.637,34.262,77.7483,1,-1,-1,-1
